frame_no,time (ms),pos_pixel_x-hotpink,pos_pixel_y-hotpink,r_x-hotpink,r_y-hotpink,v_x-hotpink,v_y-hotpink,a_x-hotpink,a_y-hotpink
1451,16116,582,176,0.5237999999999999,0.15839999999999999,,,,
1452,16129,574,174,0.5166,0.1566,,,,
1453,16137,566,172,0.5094,0.1548,,,,
1454,16149,558,168,0.5022,0.1512,,,,
1455,16164,552,166,0.49679999999999996,0.1494,,,,
1456,16172,544,164,0.4896,0.1476,,,,
1457,16182,536,162,0.4824,0.14579999999999999,,,,
1458,16192,530,160,0.477,0.144,,,,
1459,16203,524,158,0.47159999999999996,0.1422,,,,
1460,16214,518,158,0.4662,0.1422,,,,
1461,16225,514,156,0.4626,0.1404,,,,
1462,16238,508,154,0.4572,0.1386,,,,
1463,16257,504,154,0.4536,0.1386,,,,
1464,16265,502,154,0.4518,0.1386,,,,
1465,16271,498,152,0.4482,0.1368,,,,
1466,16283,496,152,0.44639999999999996,0.1368,,,,
1467,16297,496,152,0.44639999999999996,0.1368,,,,
1468,16306,494,152,0.4446,0.1368,,,,
1469,16322,494,152,0.4446,0.1368,,,,
1470,16326,494,152,0.4446,0.1368,,,,
1471,16348,496,152,0.44639999999999996,0.1368,,,,
1472,16356,498,152,0.4482,0.1368,,,,
1473,16365,500,154,0.45,0.1386,,,,
1474,16372,502,154,0.4518,0.1386,,,,
1475,16382,506,156,0.45539999999999997,0.1404,,,,
1476,16394,510,158,0.45899999999999996,0.1422,,,,
1477,16404,516,158,0.4644,0.1422,,,,
1478,16415,522,160,0.4698,0.144,,,,
1479,16429,528,162,0.4752,0.14579999999999999,,,,
1480,16438,534,164,0.48059999999999997,0.1476,,,,
1481,16448,540,166,0.486,0.1494,,,,
1482,16461,548,168,0.49319999999999997,0.1512,,,,
1483,16472,554,170,0.4986,0.153,,,,
1484,16482,562,172,0.5058,0.1548,,,,
1485,16498,568,176,0.5112,0.15839999999999999,,,,
1486,16504,576,178,0.5184,0.1602,,,,
1487,16527,584,180,0.5256,0.162,,,,
1488,16533,592,184,0.5327999999999999,0.1656,,,,
1489,16540,598,186,0.5382,0.1674,,,,
1490,16554,606,190,0.5454,0.17099999999999999,,,,
1491,16561,614,194,0.5526,0.1746,,,,
1492,16574,620,198,0.5579999999999999,0.1782,,,,
1493,16588,626,200,0.5634,0.18,,,,
1494,16597,632,204,0.5688,0.18359999999999999,,,,
1495,16608,638,208,0.5741999999999999,0.1872,,,,
1496,16617,,,,,,,,
1497,16626,648,214,0.5831999999999999,0.1926,,,,
1498,16640,654,218,0.5886,0.19619999999999999,,,,
1499,16649,656,222,0.5904,0.1998,,,,
1500,16667,660,226,0.594,0.2034,,,,
1501,16676,662,230,0.5958,0.207,,,,
1502,16684,664,234,0.5976,0.21059999999999998,,,,
1503,16693,664,238,0.5976,0.2142,,,,
1504,16706,666,242,0.5993999999999999,0.2178,,,,
1505,16716,666,246,0.5993999999999999,0.22139999999999999,,,,
1506,16729,664,250,0.5976,0.225,,,,
1507,16737,664,254,0.5976,0.2286,,,,
1508,16753,660,258,0.594,0.2322,,,,
1509,16760,658,260,0.5922,0.23399999999999999,,,,
1510,16773,656,264,0.5904,0.2376,,,,
1511,16783,652,268,0.5868,0.2412,,,,
1512,16796,646,272,0.5814,0.2448,,,,
1513,16804,642,274,0.5778,0.24659999999999999,,,,
1514,16814,636,278,0.5724,0.2502,,,,
1515,16826,630,280,0.567,0.252,,,,
1516,16836,624,284,0.5616,0.2556,,,,
1517,16849,618,288,0.5562,0.2592,,,,
1518,16860,610,290,0.5489999999999999,0.261,,,,
1519,16872,604,292,0.5436,0.2628,,,,
1520,16883,596,294,0.5364,0.2646,,,,
1521,16892,588,298,0.5292,0.2682,,,,
1522,16905,580,300,0.522,0.27,,,,
1523,16915,572,302,0.5148,0.2718,,,,
1524,16928,566,304,0.5094,0.2736,,,,
1525,16936,558,306,0.5022,0.2754,,,,
1526,16949,546,352,0.4914,0.31679999999999997,,,,
1527,16960,540,354,0.486,0.3186,,,,
1528,16974,538,312,0.48419999999999996,0.2808,,,,
1529,16981,526,356,0.4734,0.3204,,,,
1530,16992,520,356,0.46799999999999997,0.3204,,,,
1531,17004,520,314,0.46799999999999997,0.2826,,,,
1532,17014,510,360,0.45899999999999996,0.324,,,,
1533,17026,504,358,0.4536,0.3222,,,,
1534,17038,506,316,0.45539999999999997,0.2844,,,,
1535,17048,496,362,0.44639999999999996,0.3258,,,,
1536,17060,494,362,0.4446,0.3258,,,,
1537,17073,492,362,0.44279999999999997,0.3258,,,,
1538,17081,496,318,0.44639999999999996,0.2862,,,,
1539,17093,494,318,0.4446,0.2862,,,,
1540,17104,490,360,0.441,0.324,,,,
1541,17115,494,318,0.4446,0.2862,,,,
1542,17127,490,360,0.441,0.324,,,,
1543,17138,496,316,0.44639999999999996,0.2844,,,,
1544,17151,494,360,0.4446,0.324,,,,
1545,17161,496,360,0.44639999999999996,0.324,,,,
1546,17175,500,360,0.45,0.324,,,,
1547,17188,504,356,0.4536,0.3204,,,,
1548,17198,508,356,0.4572,0.3204,,,,
1549,17204,514,354,0.4626,0.3186,,,,
1550,17217,524,310,0.47159999999999996,0.27899999999999997,,,,
1551,17229,524,354,0.47159999999999996,0.3186,,,,
1552,17239,532,350,0.4788,0.315,,,,
1553,17249,544,304,0.4896,0.2736,,,,
1554,17259,,,,,,,,
1555,17271,558,300,0.5022,0.27,,,,
1556,17281,566,298,0.5094,0.2682,,,,
1557,17294,574,296,0.5166,0.26639999999999997,,,,
1558,17303,582,294,0.5237999999999999,0.2646,,,,
1559,17315,588,290,0.5292,0.261,,,,
1560,17329,596,288,0.5364,0.2592,,,,
1561,17336,604,284,0.5436,0.2556,,,,
1562,17349,612,282,0.5508,0.25379999999999997,,,,
1563,17361,620,278,0.5579999999999999,0.2502,,,,
1564,17373,626,276,0.5634,0.24839999999999998,,,,
1565,17382,632,272,0.5688,0.2448,,,,
1566,17393,638,268,0.5741999999999999,0.2412,,,,
1567,17403,644,266,0.5796,0.2394,,,,
1568,17415,650,262,0.585,0.23579999999999998,,,,
1569,17426,654,258,0.5886,0.2322,,,,
1570,17438,658,254,0.5922,0.2286,,,,
1571,17447,662,252,0.5958,0.2268,,,,
1572,17464,664,248,0.5976,0.22319999999999998,,,,
1573,17471,666,244,0.5993999999999999,0.2196,,,,
1574,17481,668,240,0.6012,0.216,,,,
1575,17496,668,236,0.6012,0.2124,,,,
1576,17504,668,232,0.6012,0.20879999999999999,,,,
1577,17516,668,228,0.6012,0.2052,,,,
1578,17526,668,224,0.6012,0.2016,,,,
1579,17538,666,220,0.5993999999999999,0.19799999999999998,,,,
1580,17548,662,216,0.5958,0.1944,,,,
1581,17560,660,212,0.594,0.1908,,,,
1582,17570,656,208,0.5904,0.1872,,,,
1583,17581,652,206,0.5868,0.18539999999999998,,,,
1584,17592,646,202,0.5814,0.1818,,,,
1585,17603,640,198,0.576,0.1782,,,,
1586,17614,636,196,0.5724,0.1764,,,,
1587,17628,628,192,0.5652,0.1728,,,,
1588,17637,622,188,0.5598,0.1692,,,,
1589,17649,614,186,0.5526,0.1674,,,,
1590,17661,608,182,0.5472,0.1638,,,,
1591,17671,600,180,0.54,0.162,,,,
1592,17681,592,178,0.5327999999999999,0.1602,,,,
1593,17693,584,176,0.5256,0.15839999999999999,,,,
1594,17705,576,172,0.5184,0.1548,,,,
1595,17714,570,170,0.513,0.153,,,,
1596,17727,562,168,0.5058,0.1512,,,,
1597,17737,554,166,0.4986,0.1494,,,,
1598,17748,546,164,0.4914,0.1476,,,,
1599,17760,540,162,0.486,0.14579999999999999,,,,
1600,17773,534,162,0.48059999999999997,0.14579999999999999,,,,
1601,17782,528,160,0.4752,0.144,,,,
1602,17794,522,160,0.4698,0.144,,,,
1603,17804,516,158,0.4644,0.1422,,,,
1604,17817,512,158,0.4608,0.1422,,,,
1605,17829,508,158,0.4572,0.1422,,,,
1606,17837,504,158,0.4536,0.1422,,,,
1607,17851,502,158,0.4518,0.1422,,,,
1608,17859,500,156,0.45,0.1404,,,,
1609,17874,498,156,0.4482,0.1404,,,,
1610,17885,496,158,0.44639999999999996,0.1422,,,,
1611,17893,496,158,0.44639999999999996,0.1422,,,,
1612,17905,496,158,0.44639999999999996,0.1422,,,,
1613,17914,498,158,0.4482,0.1422,,,,
1614,17928,498,160,0.4482,0.144,,,,
1615,17938,500,160,0.45,0.144,,,,
1616,17947,504,162,0.4536,0.14579999999999999,,,,
1617,17962,506,162,0.45539999999999997,0.14579999999999999,,,,
1618,17970,510,164,0.45899999999999996,0.1476,,,,
1619,17981,516,166,0.4644,0.1494,,,,
1620,17996,520,168,0.46799999999999997,0.1512,,,,
1621,18003,526,170,0.4734,0.153,,,,
1622,18014,532,172,0.4788,0.1548,,,,
1623,18029,538,174,0.48419999999999996,0.1566,,,,
1624,18037,544,176,0.4896,0.15839999999999999,,,,
1625,18048,552,178,0.49679999999999996,0.1602,,,,
1626,18058,558,180,0.5022,0.162,,,,
1627,18070,566,184,0.5094,0.1656,,,,
1628,18086,574,186,0.5166,0.1674,,,,
1629,18095,582,188,0.5237999999999999,0.1692,,,,
1630,18105,588,192,0.5292,0.1728,,,,
1631,18115,596,194,0.5364,0.1746,,,,
1632,18126,604,198,0.5436,0.1782,,,,
1633,18137,610,200,0.5489999999999999,0.18,,,,
1634,18148,618,204,0.5562,0.18359999999999999,,,,
1635,18160,624,208,0.5616,0.1872,,,,
1636,18172,630,212,0.567,0.1908,,,,
1637,18181,636,214,0.5724,0.1926,,,,
1638,18193,640,218,0.576,0.19619999999999999,,,,
1639,18208,646,222,0.5814,0.1998,,,,
1640,18216,650,226,0.585,0.2034,,,,
1641,18226,654,228,0.5886,0.2052,,,,
1642,18237,658,232,0.5922,0.20879999999999999,,,,
1643,18248,660,236,0.594,0.2124,,,,
1644,18259,662,240,0.5958,0.216,,,,
1645,18270,664,244,0.5976,0.2196,,,,
1646,18281,664,246,0.5976,0.22139999999999999,,,,
1647,18294,664,250,0.5976,0.225,,,,
1648,18307,664,254,0.5976,0.2286,,,,
1649,18315,664,258,0.5976,0.2322,,,,
1650,18326,662,262,0.5958,0.23579999999999998,,,,
1651,18336,660,264,0.594,0.2376,,,,
1652,18347,656,268,0.5904,0.2412,,,,
1653,18361,652,272,0.5868,0.2448,,,,
1654,18371,648,274,0.5831999999999999,0.24659999999999999,,,,
1655,18381,644,276,0.5796,0.24839999999999998,,,,
1656,18392,638,280,0.5741999999999999,0.252,,,,
1657,18403,632,282,0.5688,0.25379999999999997,,,,
1658,18415,626,286,0.5634,0.2574,,,,
1659,18425,620,288,0.5579999999999999,0.2592,,,,
1660,18437,612,290,0.5508,0.261,,,,
1661,18447,606,292,0.5454,0.2628,,,,
1662,18459,598,294,0.5382,0.2646,,,,
1663,18470,590,298,0.531,0.2682,,,,
1664,18484,584,300,0.5256,0.27,,,,
1665,18495,576,300,0.5184,0.27,,,,
1666,18504,568,302,0.5112,0.2718,,,,
1667,18515,562,304,0.5058,0.2736,,,,
1668,18527,548,350,0.49319999999999997,0.315,,,,
1669,18538,548,306,0.49319999999999997,0.2754,,,,
1670,18548,540,308,0.486,0.2772,,,,
1671,18560,534,308,0.48059999999999997,0.2772,,,,
1672,18569,522,354,0.4698,0.3186,,,,
1673,18582,522,310,0.4698,0.27899999999999997,,,,
1674,18597,516,312,0.4644,0.2808,,,,
1675,18603,506,356,0.45539999999999997,0.3204,,,,
1676,18616,502,356,0.4518,0.3204,,,,
1677,18627,498,358,0.4482,0.3222,,,,
1678,18636,494,356,0.4446,0.3204,,,,
1679,18649,492,358,0.44279999999999997,0.3222,,,,
1680,18658,490,356,0.441,0.3204,,,,
1681,18670,494,312,0.4446,0.2808,,,,
1682,18681,494,310,0.4446,0.27899999999999997,,,,
1683,18693,494,310,0.4446,0.27899999999999997,,,,
1684,18705,490,354,0.441,0.3186,,,,
1685,18714,496,308,0.44639999999999996,0.2772,,,,
1686,18725,498,308,0.4482,0.2772,,,,
1687,18736,500,306,0.45,0.2754,,,,
1688,18747,498,350,0.4482,0.315,,,,
1689,18762,502,350,0.4518,0.315,,,,
1690,18771,512,304,0.4608,0.2736,,,,
1691,18780,518,302,0.4662,0.2718,,,,
1692,18797,522,300,0.4698,0.27,,,,
1693,18804,528,298,0.4752,0.2682,,,,
1694,18823,536,296,0.4824,0.26639999999999997,,,,
1695,18829,542,294,0.4878,0.2646,,,,
1696,18838,548,292,0.49319999999999997,0.2628,,,,
1697,18848,556,290,0.5004,0.261,,,,
1698,18860,564,288,0.5075999999999999,0.2592,,,,
1699,18870,570,284,0.513,0.2556,,,,
1700,18881,578,282,0.5202,0.25379999999999997,,,,
1701,18895,586,280,0.5274,0.252,,,,
1702,18906,594,276,0.5346,0.24839999999999998,,,,
1703,18915,602,274,0.5418,0.24659999999999999,,,,
1704,18926,610,272,0.5489999999999999,0.2448,,,,
1705,18936,616,268,0.5544,0.2412,,,,
1706,18951,624,266,0.5616,0.2394,,,,
1707,18960,630,262,0.567,0.23579999999999998,,,,
1708,18972,636,260,0.5724,0.23399999999999999,,,,
1709,18984,642,256,0.5778,0.2304,,,,
1710,18992,648,252,0.5831999999999999,0.2268,,,,
1711,19004,654,250,0.5886,0.225,,,,
1712,19015,658,246,0.5922,0.22139999999999999,,,,
1713,19026,662,242,0.5958,0.2178,,,,
1714,19036,664,238,0.5976,0.2142,,,,
1715,19049,666,234,0.5993999999999999,0.21059999999999998,,,,
1716,19058,668,232,0.6012,0.20879999999999999,,,,
1717,19071,668,228,0.6012,0.2052,,,,
1718,19080,668,224,0.6012,0.2016,,,,
1719,19092,668,220,0.6012,0.19799999999999998,,,,
1720,19104,666,218,0.5993999999999999,0.19619999999999999,,,,
1721,19116,664,214,0.5976,0.1926,,,,
1722,19127,662,210,0.5958,0.189,,,,
1723,19137,660,208,0.594,0.1872,,,,
1724,19147,656,204,0.5904,0.18359999999999999,,,,
1725,19162,652,202,0.5868,0.1818,,,,
1726,19169,646,198,0.5814,0.1782,,,,
1727,19181,642,196,0.5778,0.1764,,,,
1728,19192,636,194,0.5724,0.1746,,,,
1729,19203,630,190,0.567,0.17099999999999999,,,,
1730,19214,624,188,0.5616,0.1692,,,,
1731,19227,618,186,0.5562,0.1674,,,,
1732,19237,610,184,0.5489999999999999,0.1656,,,,
1733,19248,602,180,0.5418,0.162,,,,
1734,19258,596,178,0.5364,0.1602,,,,
1735,19270,586,176,0.5274,0.15839999999999999,,,,
1736,19283,580,176,0.522,0.15839999999999999,,,,
1737,19294,572,174,0.5148,0.1566,,,,
1738,19304,564,172,0.5075999999999999,0.1548,,,,
1739,19317,556,170,0.5004,0.153,,,,
1740,19326,550,170,0.495,0.153,,,,
1741,19336,542,168,0.4878,0.1512,,,,
1742,19349,536,168,0.4824,0.1512,,,,
1743,19360,530,166,0.477,0.1494,,,,
1744,19370,524,166,0.47159999999999996,0.1494,,,,
1745,19381,518,166,0.4662,0.1494,,,,
1746,19392,514,166,0.4626,0.1494,,,,
1747,19403,510,166,0.45899999999999996,0.1494,,,,
1748,19416,506,166,0.45539999999999997,0.1494,,,,
1749,19427,504,166,0.4536,0.1494,,,,
1750,19440,502,166,0.4518,0.1494,,,,
1751,19448,500,166,0.45,0.1494,,,,
1752,19461,498,166,0.4482,0.1494,,,,
1753,19474,498,166,0.4482,0.1494,,,,
1754,19482,498,168,0.4482,0.1512,,,,
1755,19495,498,168,0.4482,0.1512,,,,
1756,19505,500,168,0.45,0.1512,,,,
1757,19515,502,170,0.4518,0.153,,,,
1758,19527,504,172,0.4536,0.1548,,,,
1759,19537,506,172,0.45539999999999997,0.1548,,,,
1760,19548,510,174,0.45899999999999996,0.1566,,,,
1761,19560,514,176,0.4626,0.15839999999999999,,,,
1762,19571,520,178,0.46799999999999997,0.1602,,,,
1763,19582,524,180,0.47159999999999996,0.162,,,,
1764,19592,530,182,0.477,0.1638,,,,
1765,19604,536,184,0.4824,0.1656,,,,
1766,19616,542,186,0.4878,0.1674,,,,
1767,19625,550,188,0.495,0.1692,,,,
1768,19636,556,190,0.5004,0.17099999999999999,,,,
1769,19650,564,194,0.5075999999999999,0.1746,,,,
1770,19662,572,196,0.5148,0.1764,,,,
1771,19674,578,198,0.5202,0.1782,,,,
1772,19684,586,202,0.5274,0.1818,,,,
1773,19693,594,204,0.5346,0.18359999999999999,,,,
1774,19710,602,206,0.5418,0.18539999999999998,,,,
1775,19717,608,210,0.5472,0.189,,,,
1776,19731,616,212,0.5544,0.1908,,,,
1777,19738,622,216,0.5598,0.1944,,,,
1778,19752,628,218,0.5652,0.19619999999999999,,,,
1779,19760,634,222,0.5706,0.1998,,,,
1780,19773,640,224,0.576,0.2016,,,,
1781,19781,644,228,0.5796,0.2052,,,,
1782,19792,650,232,0.585,0.20879999999999999,,,,
1783,19804,654,234,0.5886,0.21059999999999998,,,,
1784,19814,656,238,0.5904,0.2142,,,,
1785,19827,660,242,0.594,0.2178,,,,
1786,19837,662,244,0.5958,0.2196,,,,
1787,19847,664,248,0.5976,0.22319999999999998,,,,
1788,19858,664,252,0.5976,0.2268,,,,
1789,19870,666,254,0.5993999999999999,0.2286,,,,
1790,19881,664,258,0.5976,0.2322,,,,
1791,19892,664,260,0.5976,0.23399999999999999,,,,
1792,19903,662,264,0.5958,0.2376,,,,
1793,19915,660,266,0.594,0.2394,,,,
1794,19929,658,270,0.5922,0.243,,,,
1795,19936,654,272,0.5886,0.2448,,,,
1796,19949,650,274,0.585,0.24659999999999999,,,,
1797,19958,646,276,0.5814,0.24839999999999998,,,,
1798,19973,640,280,0.576,0.252,,,,
1799,19982,634,282,0.5706,0.25379999999999997,,,,
1800,19992,628,284,0.5652,0.2556,,,,
1801,20004,622,286,0.5598,0.2574,,,,
1802,20018,616,288,0.5544,0.2592,,,,
1803,20028,608,290,0.5472,0.261,,,,
1804,20037,600,292,0.54,0.2628,,,,
1805,20048,594,292,0.5346,0.2628,,,,
1806,20059,586,294,0.5274,0.2646,,,,
1807,20072,578,296,0.5202,0.26639999999999997,,,,
1808,20082,570,298,0.513,0.2682,,,,
1809,20096,562,298,0.5058,0.2682,,,,
1810,20104,556,300,0.5004,0.27,,,,
1811,20115,548,300,0.49319999999999997,0.27,,,,
1812,20126,542,300,0.4878,0.27,,,,
1813,20137,534,302,0.48059999999999997,0.2718,,,,
1814,20148,528,302,0.4752,0.2718,,,,
1815,20160,522,302,0.4698,0.2718,,,,
1816,20172,516,302,0.4644,0.2718,,,,
1817,20181,512,302,0.4608,0.2718,,,,
1818,20195,508,302,0.4572,0.2718,,,,
1819,20207,504,302,0.4536,0.2718,,,,
1820,20220,500,302,0.45,0.2718,,,,
1821,20231,498,302,0.4482,0.2718,,,,
1822,20243,496,300,0.44639999999999996,0.27,,,,
1823,20252,494,300,0.4446,0.27,,,,
1824,20263,494,300,0.4446,0.27,,,,
1825,20270,494,298,0.4446,0.2682,,,,
1826,20281,494,298,0.4446,0.2682,,,,
1827,20298,496,298,0.44639999999999996,0.2682,,,,
1828,20309,498,296,0.4482,0.26639999999999997,,,,
1829,20315,500,296,0.45,0.26639999999999997,,,,
1830,20327,502,294,0.4518,0.2646,,,,
1831,20337,506,292,0.45539999999999997,0.2628,,,,
1832,20349,510,290,0.45899999999999996,0.261,,,,
1833,20363,516,290,0.4644,0.261,,,,
1834,20370,520,288,0.46799999999999997,0.2592,,,,
1835,20381,526,286,0.4734,0.2574,,,,
1836,20397,534,284,0.48059999999999997,0.2556,,,,
1837,20404,540,282,0.486,0.25379999999999997,,,,
1838,20418,548,280,0.49319999999999997,0.252,,,,
1839,20430,556,278,0.5004,0.2502,,,,
1840,20437,562,276,0.5058,0.24839999999999998,,,,
1841,20448,570,272,0.513,0.2448,,,,
1842,20461,578,270,0.5202,0.243,,,,
1843,20470,586,268,0.5274,0.2412,,,,
1844,20485,594,266,0.5346,0.2394,,,,
1845,20494,602,264,0.5418,0.2376,,,,
1846,20505,610,260,0.5489999999999999,0.23399999999999999,,,,
1847,20515,616,258,0.5544,0.2322,,,,
1848,20529,624,256,0.5616,0.2304,,,,
1849,20536,630,252,0.567,0.2268,,,,
1850,20548,636,250,0.5724,0.225,,,,
1851,20559,642,246,0.5778,0.22139999999999999,,,,
1852,20570,646,244,0.5814,0.2196,,,,
1853,20585,652,240,0.5868,0.216,,,,
1854,20592,656,238,0.5904,0.2142,,,,
1855,20604,658,234,0.5922,0.21059999999999998,,,,
1856,20624,662,232,0.5958,0.20879999999999999,,,,
1857,20629,664,228,0.5976,0.2052,,,,
1858,20638,666,226,0.5993999999999999,0.2034,,,,
1859,20648,668,222,0.6012,0.1998,,,,
1860,20659,668,220,0.6012,0.19799999999999998,,,,
1861,20669,668,216,0.6012,0.1944,,,,
1862,20681,668,214,0.6012,0.1926,,,,
1863,20696,666,212,0.5993999999999999,0.1908,,,,
1864,20704,664,210,0.5976,0.189,,,,
1865,20714,660,206,0.594,0.18539999999999998,,,,
1866,20728,656,204,0.5904,0.18359999999999999,,,,
1867,20736,652,202,0.5868,0.1818,,,,
1868,20750,648,200,0.5831999999999999,0.18,,,,
1869,20760,642,196,0.5778,0.1764,,,,
1870,20776,636,196,0.5724,0.1764,,,,
1871,20784,630,192,0.567,0.1728,,,,
1872,20796,624,190,0.5616,0.17099999999999999,,,,
1873,20808,618,188,0.5562,0.1692,,,,
1874,20816,610,188,0.5489999999999999,0.1692,,,,
1875,20827,604,186,0.5436,0.1674,,,,
1876,20837,596,184,0.5364,0.1656,,,,
1877,20848,588,182,0.5292,0.1638,,,,
1878,20859,580,182,0.522,0.1638,,,,
1879,20872,572,180,0.5148,0.162,,,,
1880,20888,566,180,0.5094,0.162,,,,
1881,20892,558,178,0.5022,0.1602,,,,
1882,20905,550,178,0.495,0.1602,,,,
1883,20915,544,178,0.4896,0.1602,,,,
1884,20927,538,176,0.48419999999999996,0.15839999999999999,,,,
1885,20938,532,176,0.4788,0.15839999999999999,,,,
1886,20948,526,176,0.4734,0.15839999999999999,,,,
1887,20962,520,176,0.46799999999999997,0.15839999999999999,,,,
1888,20970,516,176,0.4644,0.15839999999999999,,,,
1889,20983,512,176,0.4608,0.15839999999999999,,,,
1890,20993,508,176,0.4572,0.15839999999999999,,,,
1891,21005,504,176,0.4536,0.15839999999999999,,,,
1892,21020,502,178,0.4518,0.1602,,,,
1893,21029,500,178,0.45,0.1602,,,,
1894,21044,498,178,0.4482,0.1602,,,,
1895,21050,498,180,0.4482,0.162,,,,
1896,21064,498,180,0.4482,0.162,,,,
1897,21073,498,180,0.4482,0.162,,,,
1898,21085,500,182,0.45,0.1638,,,,
1899,21097,502,182,0.4518,0.1638,,,,
1900,21103,504,184,0.4536,0.1656,,,,
1901,21115,506,186,0.45539999999999997,0.1674,,,,
1902,21126,510,188,0.45899999999999996,0.1692,,,,
1903,21140,514,188,0.4626,0.1692,,,,
1904,21150,518,190,0.4662,0.17099999999999999,,,,
1905,21162,524,192,0.47159999999999996,0.1728,,,,
1906,21171,530,194,0.477,0.1746,,,,
1907,21183,536,196,0.4824,0.1764,,,,
1908,21194,542,198,0.4878,0.1782,,,,
1909,21204,548,200,0.49319999999999997,0.18,,,,
1910,21216,556,202,0.5004,0.1818,,,,
1911,21225,564,206,0.5075999999999999,0.18539999999999998,,,,
1912,21237,570,208,0.513,0.1872,,,,
1913,21248,578,210,0.5202,0.189,,,,
1914,21259,586,212,0.5274,0.1908,,,,
1915,21271,592,214,0.5327999999999999,0.1926,,,,
1916,21280,600,218,0.54,0.19619999999999999,,,,
1917,21292,608,220,0.5472,0.19799999999999998,,,,
1918,21309,614,222,0.5526,0.1998,,,,
1919,21317,620,224,0.5579999999999999,0.2016,,,,
1920,21326,628,228,0.5652,0.2052,,,,
1921,21337,634,230,0.5706,0.207,,,,
1922,21349,638,232,0.5741999999999999,0.20879999999999999,,,,
1923,21359,644,236,0.5796,0.2124,,,,
1924,21376,648,238,0.5831999999999999,0.2142,,,,
1925,21388,654,240,0.5886,0.216,,,,
1926,21393,658,244,0.5922,0.2196,,,,
1927,21405,660,246,0.594,0.22139999999999999,,,,
1928,21418,662,248,0.5958,0.22319999999999998,,,,
1929,21425,664,252,0.5976,0.2268,,,,
1930,21440,666,254,0.5993999999999999,0.2286,,,,
1931,21447,666,256,0.5993999999999999,0.2304,,,,
1932,21459,666,260,0.5993999999999999,0.23399999999999999,,,,
1933,21471,666,262,0.5993999999999999,0.23579999999999998,,,,
1934,21481,664,264,0.5976,0.2376,,,,
1935,21495,662,266,0.5958,0.2394,,,,
1936,21505,660,268,0.594,0.2412,,,,
1937,21516,656,270,0.5904,0.243,,,,
1938,21525,652,272,0.5868,0.2448,,,,
1939,21536,646,274,0.5814,0.24659999999999999,,,,
1940,21549,642,276,0.5778,0.24839999999999998,,,,
1941,21561,636,278,0.5724,0.2502,,,,
1942,21574,630,280,0.567,0.252,,,,
1943,21583,624,280,0.5616,0.252,,,,
1944,21594,616,282,0.5544,0.25379999999999997,,,,
1945,21603,610,284,0.5489999999999999,0.2556,,,,
1946,21616,602,286,0.5418,0.2574,,,,
1947,21625,596,286,0.5364,0.2574,,,,
1948,21637,588,288,0.5292,0.2592,,,,
1949,21648,580,288,0.522,0.2592,,,,
1950,21660,572,290,0.5148,0.261,,,,
1951,21672,564,290,0.5075999999999999,0.261,,,,
1952,21685,556,290,0.5004,0.261,,,,
1953,21697,550,290,0.495,0.261,,,,
1954,21706,542,290,0.4878,0.261,,,,
1955,21714,536,290,0.4824,0.261,,,,
1956,21728,528,290,0.4752,0.261,,,,
1957,21736,522,290,0.4698,0.261,,,,
1958,21748,518,290,0.4662,0.261,,,,
1959,21758,512,290,0.4608,0.261,,,,
1960,21769,508,290,0.4572,0.261,,,,
1961,21781,504,290,0.4536,0.261,,,,
1962,21792,500,288,0.45,0.2592,,,,
1963,21806,498,288,0.4482,0.2592,,,,
1964,21816,496,288,0.44639999999999996,0.2592,,,,
1965,21825,494,286,0.4446,0.2574,,,,
1966,21842,494,286,0.4446,0.2574,,,,
1967,21850,492,286,0.44279999999999997,0.2574,,,,
1968,21859,494,284,0.4446,0.2556,,,,
1969,21872,494,282,0.4446,0.25379999999999997,,,,
1970,21881,496,282,0.44639999999999996,0.25379999999999997,,,,
1971,21897,500,280,0.45,0.252,,,,
1972,21903,502,278,0.4518,0.2502,,,,
1973,21914,506,278,0.45539999999999997,0.2502,,,,
1974,21927,512,276,0.4608,0.24839999999999998,,,,
1975,21937,516,274,0.4644,0.24659999999999999,,,,
1976,21948,522,272,0.4698,0.2448,,,,
1977,21961,528,272,0.4752,0.2448,,,,
1978,21972,534,270,0.48059999999999997,0.243,,,,
1979,21988,540,268,0.486,0.2412,,,,
1980,21996,548,266,0.49319999999999997,0.2394,,,,
1981,22007,554,264,0.4986,0.2376,,,,
1982,22020,562,262,0.5058,0.23579999999999998,,,,
1983,22029,570,260,0.513,0.23399999999999999,,,,
1984,22036,578,258,0.5202,0.2322,,,,
1985,22047,586,256,0.5274,0.2304,,,,
1986,22061,594,254,0.5346,0.2286,,,,
1987,22071,602,252,0.5418,0.2268,,,,
1988,22081,608,250,0.5472,0.225,,,,
1989,22092,616,248,0.5544,0.22319999999999998,,,,
1990,22104,624,244,0.5616,0.2196,,,,
1991,22116,630,242,0.567,0.2178,,,,
1992,22134,636,240,0.5724,0.216,,,,
1993,22137,642,238,0.5778,0.2142,,,,
1994,22148,648,236,0.5831999999999999,0.2124,,,,
1995,22160,652,232,0.5868,0.20879999999999999,,,,
1996,22170,656,230,0.5904,0.207,,,,
1997,22180,660,228,0.594,0.2052,,,,
1998,22192,662,226,0.5958,0.2034,,,,
1999,22206,666,224,0.5993999999999999,0.2016,,,,
2000,22215,666,222,0.5993999999999999,0.1998,,,,
