frame_no,time (ms),pos_pixel_x-hotpink,pos_pixel_y-hotpink,r_x-hotpink,r_y-hotpink,v_x-hotpink,v_y-hotpink,a_x-hotpink,a_y-hotpink
1380,15351,432,290,0.3888,0.261,,,,
1381,15363,432,290,0.3888,0.261,,,,
1382,15372,432,292,0.3888,0.2628,,,,
1383,15384,432,292,0.3888,0.2628,,,,
1384,15395,434,292,0.3906,0.2628,,,,
1385,15406,436,292,0.39239999999999997,0.2628,,,,
1386,15418,438,292,0.3942,0.2628,,,,
1387,15427,440,292,0.39599999999999996,0.2628,,,,
1388,15439,444,292,0.3996,0.2628,,,,
1389,15450,448,292,0.4032,0.2628,,,,
1390,15461,452,292,0.4068,0.2628,,,,
1391,15472,456,290,0.4104,0.261,,,,
1392,15522,462,290,0.4158,0.261,,,,
1393,15529,468,290,0.42119999999999996,0.261,,,,
1394,15536,472,288,0.4248,0.2592,,,,
1395,15543,478,288,0.43019999999999997,0.2592,,,,
1396,15546,484,286,0.4356,0.2574,,,,
1397,15556,492,286,0.44279999999999997,0.2574,,,,
1398,15563,498,284,0.4482,0.2556,,,,
1399,15574,504,282,0.4536,0.25379999999999997,,,,
1400,15581,510,282,0.45899999999999996,0.25379999999999997,,,,
1401,15599,516,280,0.4644,0.252,,,,
1402,15603,522,278,0.4698,0.2502,,,,
1403,15613,528,278,0.4752,0.2502,,,,
1404,15627,534,276,0.48059999999999997,0.24839999999999998,,,,
1405,15636,540,274,0.486,0.24659999999999999,,,,
1406,15646,544,272,0.4896,0.2448,,,,
1407,15655,550,270,0.495,0.243,,,,
1408,15666,554,268,0.4986,0.2412,,,,
1409,15679,558,264,0.5022,0.2376,,,,
1410,15691,560,262,0.504,0.23579999999999998,,,,
1411,15699,564,260,0.5075999999999999,0.23399999999999999,,,,
1412,15706,566,258,0.5094,0.2322,,,,
1413,15722,568,254,0.5112,0.2286,,,,
1414,15730,568,252,0.5112,0.2268,,,,
1415,15739,570,250,0.513,0.225,,,,
1416,15751,570,248,0.513,0.22319999999999998,,,,
1417,15765,570,244,0.513,0.2196,,,,
1418,15772,568,242,0.5112,0.2178,,,,
1419,15784,566,238,0.5094,0.2142,,,,
1420,15795,564,236,0.5075999999999999,0.2124,,,,
1421,15806,562,234,0.5058,0.21059999999999998,,,,
1422,15817,558,230,0.5022,0.207,,,,
1423,15828,554,228,0.4986,0.2052,,,,
1424,15840,550,226,0.495,0.2034,,,,
1425,15850,546,222,0.4914,0.1998,,,,
1426,15864,540,220,0.486,0.19799999999999998,,,,
